drg,drgnum,drgweight,drgdesc,drgsys,drgvers,glos,trim,low,alos,postacute,specialpay,mdc,medsurg,fydate,fyear,mdcdesc
934,934,1.5123,934: FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,MS-DRG,30,4,0,,5.699999809,No,No,22,MED,10/1/2012,2013,22: BURNS
935,935,1.341,935: NON-EXTENSIVE BURNS,MS-DRG,30,3.299999952,0,,5,No,No,22,MED,10/1/2012,2013,22: BURNS
936,936,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
937,937,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
938,938,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
939,939,2.7769,939: O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,MS-DRG,30,6.199999809,0,,9.100000381,No,No,23,SURG,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
940,940,1.8108,940: O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,MS-DRG,30,3.599999905,0,,5.300000191,No,No,23,SURG,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
941,941,1.1776,941: O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,MS-DRG,30,2.099999905,0,,2.700000048,No,No,23,SURG,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
942,942,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
943,943,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
944,944,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
945,945,1.3204,945: REHABILITATION W CC/MCC,MS-DRG,30,8.300000191,0,,10.10000038,Yes,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
946,946,1.253,946: REHABILITATION W/O CC/MCC,MS-DRG,30,6.5,0,,7.400000095,Yes,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
947,947,1.1131,947: SIGNS & SYMPTOMS W MCC,MS-DRG,30,3.599999905,0,,4.800000191,Yes,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
948,948,0.701,948: SIGNS & SYMPTOMS W/O MCC,MS-DRG,30,2.700000048,0,,3.299999952,Yes,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
949,949,0.9372,949: AFTERCARE W CC/MCC,MS-DRG,30,2.799999952,0,,4.199999809,No,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
950,950,0.5693,950: AFTERCARE W/O CC/MCC,MS-DRG,30,2.299999952,0,,3.299999952,No,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
951,951,0.8105,951: OTHER FACTORS INFLUENCING HEALTH STATUS,MS-DRG,30,2.400000095,0,,5.900000095,No,No,23,MED,10/1/2012,2013,23: FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS
952,952,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
953,953,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
954,954,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
955,955,5.417,955: CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,MS-DRG,30,8.100000381,0,,11.5,No,No,24,SURG,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
956,956,3.6372,"956: LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",MS-DRG,30,6.900000095,0,,8.399999619,Yes,No,24,SURG,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
957,957,6.4182,957: OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,MS-DRG,30,9.899999619,0,,13.89999962,No,No,24,SURG,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
958,958,3.9004,958: OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,MS-DRG,30,7.199999809,0,,9.100000381,No,No,24,SURG,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
959,959,2.5646,959: OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,MS-DRG,30,4.699999809,0,,5.800000191,No,No,24,SURG,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
960,960,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
961,961,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
962,962,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
963,963,2.8483,963: OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,MS-DRG,30,5.800000191,0,,8.5,No,No,24,MED,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
964,964,1.4975,964: OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,MS-DRG,30,4.400000095,0,,5.5,No,No,24,MED,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
965,965,0.96,965: OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,MS-DRG,30,3,0,,3.599999905,No,No,24,MED,10/1/2012,2013,24: MULTIPLE SIGNIFICANT TRAUMA
966,966,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
967,967,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
968,968,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
969,969,5.4815,969: HIV W EXTENSIVE O.R. PROCEDURE W MCC,MS-DRG,30,12,0,,16.29999924,No,No,25,SURG,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
970,970,2.6631,970: HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,MS-DRG,30,5.5,0,,7.400000095,No,No,25,SURG,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
971,971,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
972,972,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
973,973,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
974,974,2.5943,974: HIV W MAJOR RELATED CONDITION W MCC,MS-DRG,30,6.800000191,0,,9.600000381,No,No,25,MED,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
975,975,1.3142,975: HIV W MAJOR RELATED CONDITION W CC,MS-DRG,30,4.800000191,0,,6.199999809,No,No,25,MED,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
976,976,0.8416,976: HIV W MAJOR RELATED CONDITION W/O CC/MCC,MS-DRG,30,3.299999952,0,,4.099999905,No,No,25,MED,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
977,977,1.0517,977: HIV W OR W/O OTHER RELATED CONDITION,MS-DRG,30,3.5,0,,4.699999809,No,No,25,MED,10/1/2012,2013,25: HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS
978,978,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
979,979,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
980,980,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
981,981,5.027,981: EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,MS-DRG,30,10.5,0,,13.69999981,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
982,982,2.8276,982: EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,MS-DRG,30,6,0,,7.800000191,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
983,983,1.7175,983: EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,MS-DRG,30,2.900000095,0,,3.799999952,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
984,984,3.6217,984: PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,MS-DRG,30,10.60000038,0,,13.10000038,No,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
985,985,2.0895,985: PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,MS-DRG,30,6.099999905,0,,8.199999809,No,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
986,986,1.071,986: PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,MS-DRG,30,2.5,0,,3.599999905,No,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
987,987,3.3374,987: NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,MS-DRG,30,8.600000381,0,,11.39999962,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
988,988,1.8141,988: NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,MS-DRG,30,5,0,,6.699999809,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
989,989,1.015,989: NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,MS-DRG,30,2.200000048,0,,3,Yes,No,0,SURG,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
990,990,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
991,991,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
992,992,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
993,993,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
994,994,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
995,995,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
996,996,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
997,997,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
998,998,0,998: PRINCIPAL DIAGNOSIS INVALID AS DISCHARGE DIAGNOSIS,MS-DRG,30,0,0,,0,No,No,0,,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
999,999,0,999: UNGROUPABLE,MS-DRG,30,0,0,,0,No,No,0,,10/1/2012,2013,0: PRINCIPAL DX CAN NOT BE ASSIGNED TO MDC
